Psycho,[Chorus: Post Malone][|]Yeah, my AP goin' psycho, lil' mama bad like Michael[|]Can't really trust nobody with all this jewelry on you[|]My roof look like a no-show, got diamonds by the boatload[|]Come with the Tony Romo for clowns and all the bozos[|]My AP goin' psycho, lil' mama bad like Michael[|]Can't really trust nobody with all this jewelry on you[|]My roof look like a no-show, got diamonds by the boatload[|]Don't act like you my friend when I'm rollin' through my ends, though[|][Verse 1: Post Malone][|]You stuck in the friend zone, I tell her four, five, the fifth, ay[|]Hunnid bands inside my shorts, DeChino the shit, ay[|]Try to stuff it all in, but it don't even fit, ay[|]Know that I been with the shits ever since a jit, ay[|]I made my first million, I'm like, "Shit, this is it," ay[|]Thirty for a walkthrough, man, we had every slit, ayy[|]Had so many bottles, gave ugly girl a sip[|]Out the window of the Benzo, we gets in in the rent'[|]And I'm like "woah"[|]Man, my neck so goddamn cold[|]Diamonds weigh my teeth is sore[|]I got homies, let it blow, oh, oh[|]My money thick, won't ever fold[|]She said, "Can I have some to hold?"[|]And I can never tell you no[|][Chorus: Post Malone][|]Yeah, my AP goin' psycho, lil' mama bad like Michael[|]Can't really trust nobody with all this jewelry on you[|]My roof look like a no-show, got diamonds by the boatload[|]Come with the Tony Romo for clowns and all the bozos[|]My AP goin' psycho, lil' mama bad like Michael[|]Can't really trust nobody with all this jewelry on you[|]My roof look like a no-show, got diamonds by the boatload[|]Don't act like you my friend when I'm rollin' through my ends, though[|][Verse 2: Ty Dolla $ign][|]The AP goin' psycho, my Rollie goin' brazy[|]We're hittin' lil' mamas, she wanna have my babies[|]Sippy on the Panky, chain so stanky[|]You should see the whip, promise I can take yo' bitch[|]Dolla ridin' in an old school Chevy, it's a drop top[|]Boolin' with a thot-thot, she gon' give me top-top[|]Just one switch, I can make the ass drop (ay)[|]Uh, take you to the smoke shop[|]We gon' get high, ayy, we gon' hit Rodeo[|]Dolla Valentino, we gon' hit Pico[|]Take you where I'm from, take you to the slums[|]This ain't happen overnight, no, these diamonds real bright[|]Saint Laurent jeans, still in my Vans though[|]All VVS's, put you in a necklace[|]Girl, you look beautiful tonight[|]Stars on the roof, they matching with the jewelry[|][Chorus: Post Malone][|]Yeah, my AP goin' psycho, lil' mama bad like Michael[|]Can't really trust nobody with all this jewelry on you[|]My roof look like a no-show, got diamonds by the boatload[|]Come with the Tony Romo for clowns and all the bozos[|]My AP goin' psycho, lil' mama bad like Michael[|]Can't really trust nobody with all this jewelry on you[|]My roof look like a no-show, got diamonds by the boatload[|]Don't act like you my friend when I'm rollin' through my ends, though
Candy Paint,Yeah, yeah, mmm[|]Candy paint with the white on top[|]Lambo doors are the oo-op drop[|]If you busy plotting on what I got[|]Kick in your door, that's what you thought[|]Hundred thousand dollars on the table top[|]Half price my whips same price my watch[|]Got no jumper but I ball a lot[|]Bitch I'm young stoney, I do what I want[|]Candy paint with the white on top[|]Lambo doors are the oo-op drop[|]If you busy plotting on what I got[|]Kick in your door, that's what you thought[|]Hundred thousand dollars on the table top[|]Half price my whips same price my watch[|]Got no jumper but I ball a lot[|]Bitch I'm young stoney, I do what I want[|]Didn't know that was your girl when she gave me top[|]Kicked her out the Rolls said, "Thanks a lot"[|]God damn I love paper, like I'm Michael Scott[|]I can do things that your man cannot[|]Slide boy comin' down[|]Damn I'm hot[|]Everybody say that I gotta be stopped[|]Even though my final form ain't unlocked[|]I'm so far ahead of you motherfuckers[|]How you comprehend what you ain't understanding?[|]Count a hundred bands and I watch it vanish[|]Diamonds going crazy like they on the dance floor[|]Got a lot of ass, nothing I can't handle[|]Flavor that's whatever, you should try a sample[|]Baby I'm the boss like I'm Tony Danza[|]Everybody trying to tell me what I stand for[|]But you don't fucking know me homie you don't want war[|]Candy paint with the white on top[|]Lambo doors are the oo-op drop[|]If you busy plotting on what I got[|]Kick in your door, that's what you thought[|]Hundred thousand dollars on the table top[|]Half price my whips same price my watch[|]Got no jumper but I ball a lot[|]Bitch I'm young stoney, I do what I want[|]Candy paint with the white on top[|]Lambo doors are the oo-op drop[|]If you busy plotting on what I got[|]Kick in your door, that's what you thought[|]Hundred thousand dollars on the table top[|]Half price my whips same price my watch[|]Got no jumper but I ball a lot[|]Bitch I'm young stoney, I do what I want[|]I've been rolling twenty ash, hit the road[|]Hit the switch up the suicide doors[|]We already know you vanished though[|]Hit my momma when I ride in that, oh[|]All these motherfuckers so false with me[|]If your money funny, don't talk to me (nah)[|]I know there is shit that you could offer me[|]Take a second if you think about crossing me[|]Flavor that's whatever, you should try a sample[|]Baby I'm the boss like I'm Tony Danza[|]Everybody trying to tell me what I stand for[|]But you don't fucking know me homie you don't want war[|]Candy paint with the white on top[|]Lambo doors are the oo-op drop[|]If you busy plotting on what I got[|]Kick in your door, that's what you thought[|]Hundred thousand dollars on the table top[|]Half price my whips same price my watch[|]Got no jumper but I ball a lot[|]Bitch I'm young stoney, I do what I want[|]Candy paint with the white on top[|]Lambo doors are the oo-op drop[|]If you busy plotting on what I got[|]Kick in your door, that's what you thought[|]Hundred thousand dollars on the table top[|]Half price my whips same price my watch[|]Got no jumper but I ball a lot[|]Bitch I'm young stoney, I do what I want
rockstar,Hahahahaha[|]Tank God Beats[|]Ayy, I've been fuckin' hoes and poppin' pillies[|]Man, I feel just like a rockstar (star)[|]Ayy, ayy, all my brothers got that gas[|]And they always be smokin' like a Rasta[|]Fuckin' with me, call up on a Uzi[|]And show up, name them the shottas[|]When my homies pull up on your block[|]They make that thing go grrra-ta-ta-ta (pow, pow, pow)[|]Ayy, ayy, switch my whip, came back in black[|]I'm startin' sayin', "Rest in peace to Bon Scott"[|]Ayy, close that door, we blowin' smoke[|]She ask me light a fire like I'm Morrison[|]Ayy, act a fool on stage[|]Prolly leave my fuckin' show in a cop car[|]Ayy, shit was legendary[|]Threw a TV out the window of the Montage[|]Cocaine on the table, liquor pourin', don't give a damn[|]Dude, your girlfriend is a groupie, she just tryna get in[|]Sayin', "I'm with the band"[|]Ayy, ayy, now she actin' outta pocket[|]Tryna grab up on my pants[|]Hundred bitches in my trailer say they ain't got a man[|]And they all brought a friend[|]Yeah, ayy[|]Ayy, ayy, I've been fuckin' hoes and poppin' pillies[|]Man, I feel just like a rockstar (star)[|]Ayy, ayy, all my brothers got that gas[|]And they always be smokin' like a Rasta[|]Fuckin' with me, call up on a Uzi[|]And show up, name them the shottas[|]When my homies pull up on your block[|]They make that thing go grrra-ta-ta-ta (pow, pow, pow)[|]I've been in the Hills fuckin' superstars[|]Feelin' like a popstar (21, 21, 21)[|]Drankin' Henny, bad bitches jumpin' in the pool[|]And they ain't got on no bra (no bra)[|]Hit her from the back, pullin' on her tracks[|]And now she screamin' out, "no más" (yeah, yeah, yeah)[|]They like "Savage, why you got a 12 car garage and you only got 6 cars?" (21)[|]I ain't with the cakin', how you kiss that? (kiss that?)[|]Your wifey say I'm lookin' like a whole snack (big snack)[|]Green hundreds in my safe, I got old racks (old racks)[|]L.A. bitches always askin', "Where the coke at?" (21, 21)[|]Livin' like a rockstar, smash out on a cop car[|]Sweeter than a Pop-Tart, you know you are not hard[|]I done made the hot chart, 'member I used to trap hard[|]Livin' like a rockstar, I'm livin' like a rockstar[|]Ayy, I've been fuckin' hoes and poppin' pillies[|]Man, I feel just like a rockstar (star)[|]Ayy, ayy, all my brothers got that gas[|]And they always be smokin' like a Rasta (yeah, yeah, yeah, yeah)[|]Fuckin' with me, call up on a Uzi[|]And show up, name them the shottas[|]When my homies pull up on your block[|]They make that thing go grrra-ta-ta-ta (grrra-ta-ta-ta)[|]Star, star, rockstar, rockstar, star[|]Rockstar[|]Rockstar, feel just like a rock...[|]Rockstar[|]Rockstar[|]Rockstar[|]Feel just like a...
I Fall Apart,Oooh, I fall apart[|]Oooh, yeah, mmhmm[|]She told me that I'm not enough, yeah[|]And she left me with a broken heart, yeah[|]She fooled me twice and it's all my fault, yeah[|]She cut too deep, now she left me scarred, yeah[|]Now there's too many thoughts goin' through my brain, yeah[|]And now I'm takin' these shots like it's Novocaine, yeah[|]Oooh, I fall apart[|]Down to my core[|]Oooh, I fall apart[|]Down to my core[|]Oooh, didn't know it before[|]Surprised when you caught me off guard[|]All this damn jewelry I bought[|]You was my shorty, I thought[|]Never caught a feelin' this hard[|]Harder than the liquor I pour[|]Tell me you don't want me no more[|]But I can't let go[|]Everybody told me so[|]Feelin' like I sold my soul[|]Devil in the form of a whore[|]Devil in the form of a whore[|]You said it[|]No, you said it[|]No, you said it[|]We'd be together[|]Oooh, I fall apart[|]Down to my core[|]Oooh, I fall apart[|]Down to my core[|]Oooh, didn't know it before[|]Surprised when you caught me off guard[|]All this damn jewelry I bought[|]You was my shorty, I thought[|]Ice keep pourin' and the drink keep flowin'[|]Try to brush it off but it keep on goin'[|]Covered in scars and I can't help showin'[|]Whippin' in the foreign and the tears keep blowin'[|]Ice keep droppin' and the drink keep flowin'[|]Try to brush it off but it keep on goin'[|]All these scars, can't help from showin'[|]Whippin' in the foreign and the tears keep blowin', yeah[|]Oooh, I fall apart[|]Down to my core[|]Oooh, I fall apart[|]Down to my core[|]Oooh, didn't know it before[|]Surprised when you caught me off guard[|]All this damn jewelry I bought[|]You was my shorty, I thought
Better Now,You probably think that you are better now, better now[|]You only say that 'cause I'm not around, not around[|]You know I never meant to let you down, let you down[|]Woulda gave you anything, woulda gave you everything[|]You know I say that I am better now, better now[|]I only say that 'cause you're not around, not around[|]You know I never meant to let you down, let you down[|]Woulda gave you anything, woulda gave you everything[|]I did not believe that it would end, no[|]Everything came second to the Benz, oh[|]You're not even speakin' to my friends, no[|]You knew all my uncles and my aunts though[|]Twenty candles, blow 'em out and open your eyes[|]We were lookin' forward to the rest of our lives[|]Used to keep my picture posted by your bedside[|]Now it's in your dresser with the socks you don't like[|]And I'm rollin', rollin', rollin', rollin'[|]With my brothers like it's Jonas, Jonas[|]Drinkin' Henny and I'm tryna forget[|]But I can't get this shit outta my head[|]You probably think that you are better now, better now[|]You only say that 'cause I'm not around, not around[|]You know I never meant to let you down, let you down[|]Woulda gave you anything, woulda gave you everything[|]You know I say that I am better now, better now[|]I only say that 'cause you're not around, not around[|]You know I never meant to let you down, let you down[|]Woulda gave you anything, woulda gave you everything[|]I seen you with your other dude[|]He seemed like he was pretty cool[|]I was so broken over you[|]Life it goes on, what can you do?[|]I just wonder what it's gonna take[|]Another foreign or a bigger chain[|]Because no matter how my life has changed[|]I keep on lookin' back on better days[|]You probably think that you are better now, better now[|]You only say that 'cause I'm not around, not around[|]You know I never meant to let you down, let you down[|]Woulda gave you anything, woulda gave you everything[|]You know I say that I am better now, better now[|]I only say that 'cause you're not around, not around[|]You know I never meant to let you down, let you down[|]Woulda gave you anything, woulda gave you everything[|]Oh-oh[|]I promise, I swear to you I'll be okay[|]You're only the love of my life[|]You probably think that you are better now, better now[|]You only say that 'cause I'm not around, not around[|]You know I never meant to let you down, let you down[|]Woulda gave you anything, woulda gave you everything[|]You know I say that I am better now, better now[|]I only say that 'cause you're not around, not around[|]You know I never meant to let you down, let you down[|]Woulda gave you anything, woulda gave you everything[|]Oh-oh
Stay,[Verse 1][|]It's true that all that you know is all that you are[|]You said that it's all that you want and more[|]Fuck off and pour another drink[|]And tell me what you think[|]You know that I'm too drunk to talk right now[|]You put your cigarette out on my face[|]So beautiful, please woman[|][Refrain][|]Don't break your back for me[|]I'll put you out of your misery[|][Chorus][|]Tell me that it's all okay (tell me that it's all okay)[|]I've been waitin' on this all damn day (waitin' on this all damn day)[|]Call me in the mornin', tell me how last night went[|]I'm here, but don't count on me to...[|][Verse 2][|]Stay a little longer if you convince me[|]You tell me all the things that you have against me[|]Every time we make up, the truth is faded[|]Everybody's blind when the view's amazin'[|]Damn, who are we right now?[|]Can we have a little conversation?[|]Figure it out with no intoxication[|]We carry on, what is our motivation?[|]We're never wrong, how the hell we gonna make it?[|]Maybe we're used to this[|]Tell me, what are we to do[|]It's like we only play to lose[|]Chasin' pain with an excuse[|]I love that shit and so do you[|][Refrain][|]But don't break your back for me[|]I'll put you out of your misery[|][Chorus][|]Tell me that it's all okay (tell me that it's all okay)[|]I've been waitin' on this all damn day (waitin' on this all damn day)[|]Call me in the mornin', tell me how last night went[|]I'm here, but don't count on me to stay[|][Guitar Solo][|]Mr. Andrew Watt, ladies and gentlemen[|][Chorus][|]Tell me that it's all okay (tell me that it's all okay)[|]I've been waitin' on this all damn day (waitin' on this all damn day)[|]Call me in the mornin', tell me how last night went[|]I'm here, but don't count on me to stay
Congratulations,Mm-mmm[|]Yeah, yeah[|]Mm-mmm[|]Yeah[|]My momma called, seen you on TV, son[|]Said shit done changed ever since we was on[|]I dreamed it all ever since I was young[|]They said I wouldn't be nothing[|]Now they always say congratulations[|]Worked so hard, forgot how to vacation[|]They ain't never had the dedication[|]People hatin', say we changed and look, we made it[|]Yeah, we made it[|]They was never friendly, yeah[|]Now I'm jumping out the Bentley, yeah[|]And I know I sound dramatic, yeah[|]But I know I had to have it, yeah[|]For the money, I'm a savage, yeah[|]I be itching like a addict, yeah[|]I'm surrounded, twenty bad bitches, yeah[|]But they didn't know me last year, yeah[|]Everyone wanna act like they important[|](Yeah, yeah, yeah, yeah, yeah, yeah)[|]But all that mean nothing when I saw my dog[|](Yeah, yeah, yeah, yeah, yeah, yeah)[|]Everyone counting on me, drop the ball[|](Yeah, yeah, yeah, yeah, yeah, yeah)[|]Everything costing like I'm at the bottom, yeah, yeah[|]If you fuck with winning, put your lighters to the sky[|]How could I make cents when I got millions on my mind?[|]Coming with that bullshit, I just put it to the side[|]Balling since a baby, they could see it in my eyes[|]My momma called, seen you on TV, son[|]Said shit done changed ever since we was on[|]I dreamed it all ever since I was young[|]They said I wouldn't be nothing[|]Now they always say congratulations[|]Worked so hard, forgot how to vacation[|]They ain't never had the dedication[|]People hatin', say we changed and look we made it[|]Yeah, we made it[|]I was patient, yeah, oh[|]I was patient, aye, oh[|]Now I can scream that we made it[|]Now everyone, everywhere I go, they say 'gratulations[|]Young nigga, young nigga, graduation[|]I pick up the rock and I ball, baby[|]I'm looking for someone to call, baby[|]But right now, I got a situation[|]Nothing but old Ben-Ben Franklins[|]Big rings, champagne[|]My life is like a ball game[|]But instead, I'm in the trap though[|]Pot so big, call it Super Bowl[|]Super Bowl, call the hoes, get in the Rolls[|]Top-floor lifestyle, Huncho and Post[|]Malone, I got a play on my phone, aye[|]You know what I'm on, aye[|]Huncho Houdini is gone, aye[|]My momma called, seen you on TV, son[|]Said shit done changed ever since we was on[|]I dreamed it all ever since I was young[|]They said I wouldn't be nothing[|]Now they always say congratulations[|]Worked so hard, forgot how to vacation[|]They ain't never had the dedication[|]People hatin', say we changed and look we made it[|]Yeah, we made it[|]Hey, hey[|]Hey, hey[|]Hey, hey[|]Hey, hey
White Iverson,Double OT[|]I'm a new three[|]Saucin', saucin', I'm saucin' on you[|]I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh[|]I'm ballin', I'm ballin', Iverson on you[|]Watch out, watch out, watch out, yeah[|]That's my shot, that's my shot, that's my shot, yeah[|]Spendin', I'm spendin' all my fuckin' pay[|]I got me some braids and I got me some hoes[|]Started rockin' the sleeve, I can't ball with no Joes[|]You know how I do it, Concords on my toes[|](This shit is hard)[|]I ain't rich yet, but you know I ain't broke, I[|]So if I see it, I like it, buy that from the store, I[|]I'm with some white girls and they lovin' the coca[|]Like they OT[|]Double OT like I'm KD, smokin' OG[|]And you know me, in my 2-3s and my gold teeth[|]Bitch, I'm smiling, bet you see me from the nosebleeds[|]I'm a new three and I change out to my new 3s[|]White Iverson[|]When I started ballin', I was young[|]You gon' think about me when I'm gone[|]I need that money like the ring I never won, I won[|]Saucin', saucin', I'm saucin' on you[|]I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh[|]I'm ballin', I'm ballin', Iverson on you[|]Watch out, watch out, watch out, yeah[|]That's my shot, that's my shot, that's my shot, yeah[|]Spendin', I'm spendin' all my fuckin' pay[|]Cigarettes and a headband[|]Commas, commas in my head, man[|]Slumped over like a dead man[|]Red and black, 'bout my bread, man[|]I'm the answer, never question[|]Lace up, learn a lesson[|]Bitch, I'm saucin', I do this often, don't do no talkin'[|]My options right when I walk in, jump all them Jordans[|]I'm ballin', money jumpin'[|]Like I'm Davis from New Orleans[|]Or bitch I'm Harden, I don't miss nothin'[|]Fuck practice, this shit just happens, know y'all can't stand it[|]I have it, I never pass it, I work my magic[|]High average, ball on these bastards, it makes me happy[|]It's tragic, I make it happen, and all y'all Shaqtin'[|]White Iverson[|]When I started ballin' I was young[|]You gon' think about me when I'm gone[|]I need that money like the ring I never won, I won[|]Saucin', saucin', I'm saucin' on you[|]I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh[|]I'm ballin', I'm ballin', Iverson on you[|]Watch out, watch out, watch out, yeah[|]That's my shot, that's my shot, that's my shot, yeah[|]Spendin', I'm spendin' all my fuckin' pay
Spoil My Night,[Chorus: Post Malone & Swae Lee][|]I don't have much to say, I be out for[|]Won't you come smoke tonight?[|]Feelings come into play and I'm thinking this happens every time[|]Spoil my night, spoil my night[|]Spoil my night (my night)[|]Spoil my night, spoil my night[|][Verse 1: Swae Lee][|]My niggas on that natural though[|]She dancing in a strobe[|]Cash come and spoil my night (spoil my night)[|]Spent so much cash, I lost her[|]My tuck was too toxic[|]I took her robe off (yeah)[|]I couldn't get her off[|]Dropped plenty money on her thighs[|]There's plenty room in my ride[|]I never been like a small fight[|]She took me in, that's on my life[|][Chorus: Swae Lee & Post Malone][|]Spoil my night, spoil my night[|]Spoil my night (my night)[|]Spoil my night, spoil my night[|]I don't have much to say, I be out for[|]Won't you come smoke tonight?[|]Feelings come into play and I'm thinking this happens every time[|][Verse 2: Post Malone][|]When I walk up in a party, they all act like they know me[|]Then I spotted lil mama, threw the wall at your body[|]Show her what the paper do, all the fakes, this is phoney[|]I ain't even see the face, she got beautiful boobs[|]And you see those diamonds in my teeth[|]I can see her smilin' back at me[|]I think she rock with me like Jumanji[|]It's about time Post made Plan B[|]Now she whippin' out her phone[|]And I know, just how many videos she 'gon post[|]Everybody on the 'Gram gonna know[|]Like every ho on my line about to blow[|]I know what I'm doin' ain't right[|]But ain't no need to spoil my night[|]No need, no need[|][Chorus: Swae Lee & Post Malone][|]Spoil my night, spoil my night[|]Spoil my night (my night)[|]Spoil my night, spoil my night[|]I don't have much to say, I be out for[|]Won't you come smoke tonight?[|]Feelings come into play and I'm thinking this happens every time[|][Outro: Swae Lee & Post Malone][|]Spoil my night, spoil my night[|]Spoil my night, spoil my night[|]Spoil my night, spoil my night[|]I know what I'm doin' ain't right[|]But ain't no need to spoil my night[|]No need, no need
Ball For Me,Uh, woah[|](Baby, could you?) I got too much on my mind right now[|]I ain't got the time to get you Saint Laurent down[|](Could you?) I got too much on my mind right now[|]Time to hit Rodeo, give my baby 30 thou'[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah[|]I'm on the road, I'm gettin' paid[|]Like what you want, baby? (What you want, baby?)[|]You're bougie, baby, but I love you[|]Baby, give you the world, baby (you the world, baby)[|]Paid five grand for a handbag[|]That's Saint Laurent (Saint Laurent, baby)[|]Damn, you love that money, baby (oh-oh-oh)[|]Hunnid thousand plus hunnid thousand, my whip (my whip, my whip)[|]30 thousand plus 30 thousand, my wrist (my wrist, my wrist)[|]We got alcohol plus bad bitches, that's lit (that's lit, that's lit)[|]I swear, baby, we was just kissin', that's it (that's it, that's it)[|]How could I forget the shit that you done done for me? (for me)[|]Baby, gonna take the charge and take the fall for me (for me)[|]Would love to take you shoppin', but girl, I'll be on tour[|]Sorry, lil' mama, I can't give you more[|](Baby, could you?) I got too much on my mind right now[|]I ain't got the time to get you Saint Laurent down[|](Could you?) I got too much on my mind right now[|]Time to hit Rodeo, give my baby 30 thou'[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah[|]Yo, gotta hit him on the jack[|]When you comin' back? Where is you at on the map?[|]Everythin' is intact[|]Could have been a seamstress, still wouldn't cut him slack[|]Pretty much, ain't got a clue[|]Itty bitty piggyback off everythin' I do[|]But I'm still droppin' jaws[|]Got 'em lookin' like James Harden at the awards[|]Back to you, I'm so into you[|]For real, bread like I'm kin to you[|]If you a 10, I add 10 to you[|]They be mad when I tend to you[|]That's what the bae like[|]Call me Buffy 'cause that's what I slay like[|]These bitches, I son 'em like it's daylight[|]These niggas wanna know what it tastes like[|]What it tastes like, yo, what it tastes like, yo[|]They wanna know what it tastes like, yo[|]All this ice, it should taste like snow[|]Get kimonos and let's fly to Tokyo[|]Pretty, pretty please, baby, won't you cop this for me?[|](Baby, could you?) I got too much on my mind right now[|]I ain't got the time to get you Saint Laurent down[|](Could you?) I got too much on my mind right now[|]Time to hit Rodeo, give my baby 30 thou'[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me (what it tastes like)[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me (what it tastes like)[|]Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah
